Privado com Carteira,Privado sem Carteira,Trabalhador Domestico,Setor Publico,Empregador,Conta Propria,Trabalhador Familiar Auxiliar
40.44230065246883,11.451581644738258,6.277051616098538,12.264475979241587,4.102155515837981,22.808415340554276,2.654019251060531
40.37025881542996,11.464899636410577,6.239108452916246,12.18669994191175,4.13609862094189,22.894300897140766,2.70755792689486
40.479604929752114,11.391695330105776,6.275406230119794,12.019235953117755,4.146943704646173,22.910623982402985,2.776489869855407
40.39519868267106,11.256879143736187,6.343978853403821,11.982710057633142,4.193569354768818,22.99259002469992,2.8350738830870563
40.28946738870403,11.11111111111111,6.347186881538026,11.995171918836041,4.312650877536374,23.10084600160936,2.8435658206650576
40.21524507995748,11.056263154468722,6.298956321739318,12.106450842970903,4.265845032221668,23.221298847831275,2.835940720810641
40.130443747490425,11.121360434957188,6.294290644296613,12.087208482099253,4.196555503706035,23.35507395791507,2.8150672295354164
40.028618196403215,11.110147535474638,6.31009550239027,12.093356025539572,4.221183969473924,23.373695107806046,2.862903662912335
39.84126812026325,11.103641942513905,6.363370233435613,12.133664386160834,4.2447767019765585,23.432468475892055,2.880810139757782
39.64935501719592,11.135582003406636,6.35869506254543,12.21724366137589,4.300608638104434,23.478675968016667,2.859839649355017
39.53970130475808,11.229813125671088,6.336156874654288,12.224379345126408,4.3047255452760815,23.56373575123914,2.8004034663398443
39.40423873747105,11.231138917151949,6.459853224514537,12.162015889853441,4.285281319680471,23.772000086593206,2.6854718247353495
39.50177164714424,11.134829390921798,6.552385493081365,12.04503342832685,4.250869569928592,23.967622742098023,2.5496548809691504
39.43225862330294,11.05385098412836,6.609574951822099,11.96977242708356,4.208258450079033,24.273000887772557,2.452201026351688
39.43117327320458,10.844961493633106,6.613073646830713,11.912464734267942,4.122958944696797,24.658235569643693,2.418221626744224
39.30495925698765,10.827565057390695,6.624025234381846,11.806711644615788,4.048015421011128,24.986857092788924,2.4029615350915625
39.22145786479693,10.918551836662697,6.684085196454557,11.788375887463069,3.999647219649866,25.04630242095515,2.3426820126118972
39.08601972412727,11.175164827883245,6.681465283989883,11.912886945189898,4.0221316635191995,24.83075461904604,2.2915769362444642
38.89844335670503,11.25810292366715,6.725977863033029,11.998941658949597,4.059178903735062,24.776204965383428,2.2842527671208717
38.89691528900555,11.285608725861062,6.680048084876423,12.135916976387678,4.00119109326922,24.71739106459475,2.2829287660053157
38.9241312121514,11.410763116233241,6.644746310626945,12.125942409246404,4.134976252947624,24.500979773489654,2.260675102682476
38.869893428063946,11.517539964476022,6.608570159857904,12.307948490230906,4.285079928952042,24.16185612788632,2.2491119005328595
38.89736253214727,11.616437136081762,6.634306008617139,12.32673873593035,4.457754868015275,23.844089912158626,2.223310807049576
38.78999599483779,11.723999821992791,6.646344176939166,12.383739041431179,4.504694940145075,23.71834809309777,2.2317653864981533
38.67486050871335,11.769403986733074,6.562468801650601,12.359538098037694,4.540261123251506,23.841639951635628,2.252936804623457
38.583183622773745,11.839332845387805,6.595027391487568,12.158715372502051,4.513496129704793,24.047951737751458,2.2622929003925747
38.588906469369114,11.749827290352775,6.560738083034341,11.922536937579391,4.582934058342433,24.26180554007978,2.3332516212421726
38.65194979829673,11.634917077543703,6.584491259524877,11.824294038547736,4.530479605558046,24.390407888839086,2.3823397579560734
38.49807532134255,11.594219210769197,6.610314476735024,11.914998987011233,4.556198365711456,24.44229340656867,2.38277468878734
38.214445939883355,11.656572454015253,6.652086137281292,12.035666218034994,4.534544638851503,24.545760430686407,2.360924181247196
37.97127969382859,11.849636811979067,6.6489628778327,12.143088269752184,4.515581937672249,24.53053345681354,2.3409169521216655
37.839965407514995,11.946603394941958,6.572572150832104,12.227112968855677,4.566873260674332,24.511880079385318,2.3349927377956163
37.66076061158029,12.001987083954297,6.516531434564222,12.316608710051332,4.595683612077055,24.530551415797316,2.377877131975493
37.598487928704074,11.991077021131636,6.516411907561455,12.287777057394973,4.540609443852266,24.661267458599355,2.4043691827562332
37.39098040934391,12.147740719638865,6.561993250646447,12.278125958714993,4.561292019108559,24.655958276723496,2.403909365823728
37.31905416912294,12.180956747669265,6.624309512892731,12.279207877557258,4.61998646317766,24.63592497980393,2.339468570555228
37.085574572127136,12.342298288508557,6.661233360499865,12.246672099972834,4.705243140450965,24.6052703069818,2.3537082314588424
37.12863772390163,12.272845556663919,6.687773778028365,12.136227609836492,4.700307932515072,24.741943878214858,2.3322635208396583
37.27315283538544,12.18851040203795,6.673416288361257,12.011060670389845,4.672480050513298,24.814657565563866,2.3678108364087658
37.34667951638339,12.0268967934116,6.676011915191869,11.966663746276502,4.683940774487471,24.931005782372527,2.368801471876643
37.296845255779665,12.053389671981426,6.616490058209267,12.063292949966439,4.717261413527877,24.873733205691085,2.3789874448442436
37.055871014508675,12.273610912805193,6.561302155981943,12.183549517292887,4.701863831563225,24.897582620347286,2.327318257202166
37.03236561852222,12.43844390580958,6.520284720927427,12.290380249405002,4.684295381510688,24.757340118670278,2.276890005154809
36.96507839321248,12.299096892698607,6.6016487721676755,12.38109816098489,4.683912444512475,24.791716778552843,2.2785419081148452
36.97948969044121,12.346444698329798,6.617703062945433,12.379087100810619,4.688537076328818,24.722267558892337,2.267558892334476
36.816464398228845,12.391603243512433,6.621269040478948,12.391603243512433,4.694215591811105,24.776710801242842,2.308133681213394
36.60819972021952,12.66437103195954,6.5425589153126005,12.336167007424944,4.671257936080921,24.850963090498222,2.32648229850425
36.47167243540972,12.755173115871365,6.506713531006547,12.27724257653854,4.747157599202734,24.900609736495248,2.3425025986133585
36.42471826096245,12.783207819259735,6.470116968434546,12.28328793462586,4.692624045291887,25.044063451369976,2.3019815200555467
36.55248358885539,12.643530694720637,6.485342228494451,12.162422220796715,4.7576282421365494,25.13738319755383,2.2622789573844804
36.64657016044965,12.444788341877034,6.4835412838121025,12.067575845504079,4.768352838765838,25.318373795015635,2.2697230550988166
36.91914121952009,12.304221581770884,6.441933011668448,11.932903727210906,4.807702686657383,25.326252388199865,2.267845384972421
36.85233370401961,12.37948197493009,6.3894797076257,12.017792941125663,4.714913464549076,25.353861435311646,2.293216441195841
36.87231143865521,12.426651219172056,6.401055578798314,12.058700479515979,4.631030154796769,25.35749149851425,2.2527596305474207
36.72742398225275,12.539328718763665,6.413114194601167,12.074316613517347,4.64585488636,25.341026652872728,2.257868410106547
36.56580889771557,12.62014252487813,6.457162884057817,12.144351575526503,4.575239754033071,25.34648838666511,2.289743943754713
36.393876794321734,12.757031622437628,6.464325440966152,12.179670533396896,4.5182477885481225,25.37422532973145,2.3126224905980193
36.291781735072846,12.885545291982774,6.471341353733506,12.12477118581299,4.532901628416342,25.41980128876615,2.274915616502132
36.2498284725081,12.892534067998776,6.455767018166081,12.120924242904039,4.547325754457076,25.534901886274636,2.1987185576912927
36.3028976662949,12.891142863155236,6.467666926201048,12.069400896445783,4.6337408724563875,25.458218471833504,2.1769323036131394
36.370401425427104,12.800545016245676,6.479404674562415,12.037522272298501,4.646263494392621,25.55078084058275,2.115082276490934
36.5942522116945,12.830445479767578,6.460765324818091,11.952049416322044,4.599277600376904,25.47872061979794,2.084489347222949
36.82600422610725,12.670962858614635,6.400134562618925,11.876202390589027,4.589846829893927,25.597384439094643,2.038413422621238
36.89463955637708,12.704515447583839,6.377607604964351,11.77818853974122,4.606284658040666,25.59493002376551,2.0438341695273303
36.941416527949315,12.274069698759599,6.2148955592546855,12.23111206572518,4.658755302582827,25.638189335767596,2.042635450786662
37.21709416881158,11.704535368776071,5.9188337623147245,12.873879471021569,4.6074820271589605,25.610189047661315,2.06687671962368
37.393039186290565,11.110086029937495,5.582720206656364,13.710588832253153,4.600179901745969,25.4814678137325,2.123071245704269
37.45820989637244,10.756564466811817,5.383636125685596,14.216368633329765,4.6221936681300635,25.397675220996774,2.166541742513474
37.085524327591415,11.023269870051374,5.321245089150801,14.134783922635238,4.6805681474765795,25.514656996071324,2.2399516470232697
36.92819953989587,11.169633127497276,5.279089478145054,13.931468700811237,4.650684102191549,25.73677200629616,2.305363845501877
36.980308968228286,11.380769184673834,5.293687604117978,13.684248373062957,4.551828281738755,25.764930068672925,2.3442275195052673
36.73021903287838,11.702077763707143,5.287040945546644,13.541813235776933,4.47680690399137,25.961493363350684,2.301721307630974
36.47788571494577,11.851270026451665,5.290333013757175,13.51922654869301,4.454044563547526,26.115532556339737,2.2928626708096056
36.218973918028084,12.063055316709658,5.348237317282889,13.390656348523933,4.411579249068501,26.306678131269706,2.2608197191172255
